id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,lwratio,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,created_at,updated_at,deleted_at
273,EM1-4,6361145240,ROUND,1.40,I,VVS1,EX,EX,EX,NON,,,7.1,7.14,4.47,62.8,56,None,GIA,MED to STK,100%,Not brown,Not green,,-28.00%,6753.60,4824.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361145240.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
274,EM1-31,5366145172,ROUND,1.12,J,I1,EX,EX,EX,FNT,,,6.69,6.72,4.07,60.8,59,None,GIA,STK,100%,Not brown,Not green,,-37.00%,2187.36,1953.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366145172.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
275,EM1-26,6361144973,ROUND,1.00,H,I1,VG,EX,VG,NON,,,6.26,6.32,4.01,63.8,58,None,GIA,STK to THK,100%,Not brown,Not green,,-42.00%,2146.00,2146.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361144973.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
276,EM2-46,6361197026,ROUND,1.00,G,VS1,VG,EX,VG,NON,,,6.22,6.28,4.03,64.5,56,None,GIA,MED to THK,100%,Not brown,Not green,,-42.00%,4872.00,4872.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361197026.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
277,EM1-29,6361145923,ROUND,1.01,F,SI1,EX,EX,EX,NON,,,6.36,6.39,4.02,63.1,57,None,GIA,MED to STK,100%,Not brown,Not green,,-37.00%,4644.99,4599.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361145923.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
278,EM1-36,6361196710,ROUND,1.01,I,SI2,EX,EX,EX,NON,,,6.38,6.43,4.03,62.9,58,None,GIA,MED to STK,100%,Not brown,Not green,,-37.00%,3117.87,3087.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361196710.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
279,EM2-32,6361150880,ROUND,1.19,K,SI2,EX,EX,EX,NON,,,6.74,6.78,4.22,62.4,56,None,GIA,MED,100%,Not brown,Not green,,-32.00%,2913.12,2448.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361150880.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
280,EM1-27,6365168287,ROUND,0.80,F,VS1,EX,EX,EX,NON,,,5.91,5.94,3.71,62.6,59,None,GIA,MED to STK,100%,Not brown,Not green,,-19.00%,3304.80,4131.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365168287.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
281,EM2-31,6365196779,ROUND,1.12,L,VS1,EX,EX,EX,NON,,,6.59,6.63,4.14,62.6,58,None,GIA,MED to STK,100%,Not brown,Not green,,-35.00%,2912.00,2600.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365196779.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
282,EM2-15,7362196594,ROUND,1.00,F,VS1,EX,EX,EX,FNT,,,6.35,6.39,4,62.8,57,None,GIA,MED to STK,100%,Not brown,Not green,,-40.00%,5760.00,5760.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7362196594.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
283,EM1-41A,7368146475,ROUND,0.71,G,VS2,EX,EX,EX,NON,,,5.78,5.8,3.46,59.8,60,None,GIA,STK,100%,Not brown,Not green,,-26.00%,2416.84,3404.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7368146475.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
284,TVEE2-7,1369167003,ROUND,0.30,D,VS1,EX,EX,VG,NON,,,4.27,4.3,2.61,60.8,61,None,GIA,STK,100%,Not brown,Not green,,-40.91%,460.90,1536.33,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1369167003.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
285,TV-1A,1365166998,PEAR,0.32,D,VS1,-,EX,VG,NON,,,6.04,3.87,2.39,61.8,59,None,GIA,STK to THK,100%,Not brown,Not green,,-39.91%,365.35,1141.72,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1365166998.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
286,TVEE4-4,5363167027,PEAR,0.40,D,VS2,-,EX,VG,NON,,,6.63,4.11,2.51,61,58,None,GIA,MED to THK,100%,Not brown,Not green,,-39.91%,528.79,1321.98,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5363167027.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
287,TV-11,6351977136,ROUND,3.05,N,I1,EX,EX,EX,STG,Blue,,9.25,9.31,5.76,62.1,58,None,GIA,STK,100%,Not brown,Not green,,0.09%,10684.61,3503.15,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351977136.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
288,TV-5F,2367167040,PEAR,0.31,E,SI2,-,EX,VG,NON,,,6.09,3.86,2.33,60.3,58,None,GIA,STK to THK,100%,Not brown,Not green,,-38.91%,265.13,855.26,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2367167040.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
289,EM2-24,6361197140,ROUND,1.02,J,SI1,EX,EX,EX,FNT,,,6.4,6.42,4.01,62.5,58,None,GIA,MED to STK,100%,Not brown,Not green,,-36.00%,3198.72,3136.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361197140.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
290,TV-11A,6355977117,ROUND,2.01,N,I2,EX,EX,EX,STG,Blue,,8.1,8.15,5,61.5,57,None,GIA,MED to STK,100%,Not brown,Not green,,10.09%,4204.34,2091.71,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355977117.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
291,TVEE3-4,6365166975,OVAL,0.30,D,VVS2,-,EX,VG,NON,,,5.33,3.71,2.25,60.5,61,None,GIA,THK to VTK,100%,Not brown,Not green,,-31.91%,428.97,1429.90,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365166975.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
292,EM2-41,6362197550,ROUND,1.00,E,VS2,VG,VG,VG,STG,Blue,,6.22,6.29,4.03,64.5,59,None,GIA,STK to THK,100%,Not brown,Not green,,-53.00%,4277.00,4277.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362197550.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
293,EH3-73,3355586069,ROUND,0.52,J,SI1,EX,EX,EX,NON,,,5.14,5.15,3.2,62.3,56,None,GIA,MED,100%,Not brown,Not green,,-37.00%,720.72,1386.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355586069.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
294,TVEE3-5,5366020788,ROUND,0.40,E,SI2,EX,EX,EX,NON,,,4.68,4.72,2.97,63.1,56,None,GIA,STK,100%,Not brown,Not green,,-35.91%,487.08,1217.70,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366020788.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
295,TV-9F,1365178753,OVAL,2.00,D,VS2,-,EX,VG,NON,,,9.83,7.11,4.36,61.3,62,None,GIA,STK to THK,100%,Not brown,Not green,,-31.91%,19746.10,9873.05,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1365178753.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
296,EM1-42A,5366128418,ROUND,0.50,F,SI1,EX,EX,EX,NON,,,5.12,5.14,3.11,60.5,59,Very Small,GIA,MED to STK,,,,,-0.91%,1535.89,3071.78,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366128418.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
297,EH3-117A,2366099015,PEAR,0.46,Fancy Yellow,VS2,-,VG,G,STG,Green,,6.44,4.03,2.58,64,60,None,GIA,THK to ETK,,,,,0.00%,735.54,1599.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2366099015.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
298,EJ-5K,5211175346,PEAR,0.33,Fancy Brownish Pink,SI1,-,EX,G,NON,,,5.9,3.79,2.27,59.9,57,None,GIA,STK to ETK,,,,,0.00%,1287.00,3900.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5211175346.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
299,EH3-117,6365099834,PEAR,1.13,Fancy Intense Yellow,SI1,-,EX,VG,STG,Green,,8.96,5.68,3.29,58,66,None,GIA,THK to VTK,,,,,0.00%,3955.00,3500.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365099834.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
300,AST-A3,6214084508,ROUND,1.01,D,SI2,EX,EX,EX,NON,,,6.48,6.51,3.86,59.4,60,None,GIA,MED to STK,100%,Not brown,Not green,,-36.00%,4201.60,4160.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1dfaf88d-8429-4136-9436-afa3f751be62.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6214084508.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
301,EM3-7,1365309349,ROUND,1.22,K,SI2,EX,EX,EX,STG,Blue,,6.78,6.82,4.25,62.5,58,None,GIA,STK,,,,,-0.91%,4352.03,3567.24,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1365309349.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
302,EM1-14,1365257241,ROUND,1.51,J,SI1,EX,EX,EX,NON,,,7.37,7.4,4.55,61.6,59,None,GIA,MED to STK,,,,,-0.91%,8827.93,5846.31,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1365257241.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
303,EM1-40,1365163487,ROUND,1.00,M,SI1,EX,EX,EX,FNT,,,6.43,6.47,3.96,61.5,58,None,GIA,MED to STK,,,,,-0.91%,3170.88,3170.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1365163487.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
304,EM2-38,1368163490,ROUND,1.09,I,SI1,EX,EX,EX,NON,,,6.55,6.58,4.05,61.7,59,None,GIA,STK,,,,,-0.91%,6264.47,5747.22,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1368163490.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
305,EM2-9,1369309404,ROUND,1.03,F,VVS2,EX,EX,EX,NON,,,6.51,6.53,3.96,60.7,59,None,GIA,MED to STK,100%,,,,-0.91%,10410.40,10107.18,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1369309404.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
306,EM2-16,1369309257,ROUND,1.01,L,SI1,G,VG,VG,NON,,,6.13,6.22,4.06,65.7,59,None,GIA,THK to VTK,,,,,-0.91%,3502.83,3468.15,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1369309257.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
307,EM1-2,1369143616,ROUND,1.01,D,VS1,EX,EX,EX,NON,,,6.4,6.42,4.02,62.7,56,None,GIA,MED,100%,,,,-0.91%,11108.98,10998.99,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1369143616.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
308,EM1-16A,2366128427,ROUND,0.50,H,SI1,EX,EX,EX,NON,,,5.09,5.11,3.14,61.7,56,None,GIA,MED to STK,,,,,-0.91%,1436.81,2873.62,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2366128427.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
309,EM1-1,2367133436,ROUND,1.03,D,VS2,EX,EX,EX,FNT,,,6.47,6.5,4.03,62.1,58,None,GIA,MED to STK,,,,,-0.91%,10002.14,9710.82,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2367133436.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
310,EM3-1,2366309375,ROUND,1.03,D,SI2,EX,EX,EX,NON,,,6.44,6.47,4.03,62.4,56,None,GIA,MED,,,,,-0.91%,6634.08,6440.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2366309375.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
311,EM2-13A,1369369793,ROUND,0.50,D,SI1,EX,EX,EX,NON,,,5.13,5.15,3.08,60,59,None,GIA,MED to STK,,,,,-0.91%,1684.53,3369.06,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1369369793.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
312,EM1-33,2367163634,ROUND,1.50,E,SI2,EX,EX,EX,NON,,,7.36,7.41,4.46,60.4,59,None,GIA,STK,,,,,-0.91%,11742.16,7828.11,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2367163634.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
313,EM2-30,3365301656,ROUND,1.01,I,SI1,EX,EX,EX,MED,Blue,,6.49,6.51,3.93,60.4,57,None,GIA,MED,,,,,-0.91%,5804.69,5747.22,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3365301656.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
314,EM1-7,2368143733,ROUND,1.03,H,I1,EX,EX,EX,NON,,,6.46,6.49,4.04,62.5,56,None,GIA,THN to MED,,,,,-0.91%,3776.32,3666.33,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2368143733.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
315,ED-3B,2367363493,PEAR,0.40,F,VS1,-,EX,VG,NON,,,6.47,4.16,2.52,60.5,60,None,GIA,THK to VTK,100%,,,,-0.91%,832.36,2080.90,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2367363493.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
316,EM2-11,2367306821,ROUND,1.50,L,SI2,EX,VG,VG,NON,,,7.35,7.38,4.52,61.4,59,None,GIA,STK,,,,,-0.91%,5648.13,3765.42,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2367306821.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
317,EM2-14,5363163480,ROUND,1.07,J,VS2,EX,EX,EX,MED,Blue,,6.51,6.53,4.05,62.2,58,None,GIA,STK,,,,,-0.91%,5619.39,5251.77,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5363163480.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
318,EM1-38,5363132296,ROUND,1.00,K,SI1,EX,EX,EX,MED,Blue,,6.36,6.41,3.99,62.5,59,None,GIA,MED to STK,,,,,-0.91%,3963.60,3963.60,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5363132296.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
319,EM2-5,5366308865,ROUND,1.20,K,VS2,EX,EX,EX,FNT,,,6.78,6.82,4.22,62.2,57,None,GIA,MED to STK,,,,,-0.91%,4994.14,4161.78,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366308865.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
320,EM3-31,5366307874,ROUND,1.00,I,VS1,VG,EX,VG,NON,,,6.27,6.29,3.98,63.4,55,None,GIA,MED to THK,100%,,,,-0.91%,6242.67,6242.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366307874.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
321,EM2-35,6361163521,ROUND,1.00,I,VVS2,EX,EX,EX,FNT,,,6.38,6.42,3.95,61.7,60,None,GIA,STK,100%,,,,-0.91%,6440.85,6440.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361163521.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
322,EM2-10,6361163535,ROUND,1.02,H,VVS1,EX,EX,EX,NON,,,6.39,6.42,4.03,63,57,None,GIA,MED to STK,100%,,,,-0.91%,7984.67,7828.11,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361163535.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
323,EM2-43,6361163514,ROUND,1.01,N,VS2,EX,EX,EX,MED,Blue,,6.4,6.44,4,62.3,59,None,GIA,STK,,,,,-0.91%,3402.75,3369.06,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361163514.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
324,EM1-23,6361132305,ROUND,1.09,F,SI1,EX,EX,EX,NON,,,6.56,6.59,4.1,62.3,56,None,GIA,MED to STK,,,,,-0.91%,7884.59,7233.57,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361132305.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
325,EM3-13,5366309798,ROUND,1.00,J,SI1,EX,EX,EX,FNT,,,6.4,6.43,3.95,61.6,60,None,GIA,STK,,,,,-0.91%,4855.41,4855.41,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5366309798.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
326,EM2-3,6361307866,ROUND,1.00,I,VS1,VG,VG,VG,STG,Blue,,6.39,6.42,3.93,61.3,60,Very Small,GIA,MED to THK,100%,,,,-0.91%,6242.67,6242.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361307866.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
327,EM2-1,6361301637,ROUND,1.00,I,VVS2,EX,EX,EX,FNT,,,6.47,6.49,3.91,60.3,58,None,GIA,MED,100%,,,,-0.91%,6440.85,6440.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361301637.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
328,EM1-22,6362131189,ROUND,1.00,H,SI1,EX,EX,EX,NON,,,6.4,6.43,3.95,61.5,58,None,GIA,STK,,,,,-0.91%,6242.67,6242.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362131189.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
329,EM1-10,6361163652,ROUND,1.50,I,SI2,EX,EX,EX,NON,,,7.29,7.33,4.56,62.3,57,None,GIA,MED to STK,,,,,-0.91%,9364.01,6242.67,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6361163652.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
330,EM2-33,6362163696,ROUND,1.50,J,VVS2,EX,EX,EX,STG,Blue,,7.29,7.33,4.6,62.9,56,None,GIA,MED to STK,100%,,,,-0.91%,9958.55,6639.03,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362163696.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
331,EM1-17,6362132960,ROUND,1.05,I,VS2,EX,EX,EX,NON,,,6.47,6.51,4.06,62.6,58,None,GIA,MED to STK,,,,,-0.91%,6346.71,6044.49,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362132960.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
332,EM3-31A,6362289605,ROUND,0.52,H,IF,EX,EX,EX,NON,,,5.24,5.29,3.16,59.9,60,None,GIA,THN to MED,100%,,,,-0.91%,1958.02,3765.42,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362289605.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
333,EM1-14A,6362257656,ROUND,0.40,I,VS2,EX,EX,EX,NON,,,4.78,4.8,2.89,60.4,59,None,GIA,MED to STK,,,,,-0.91%,753.08,1882.70,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362257656.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
334,EM2-22,6362251559,EMERALD,1.05,G,VVS1,-,EX,EX,FNT,,,7.08,4.89,3.32,67.8,65,None,GIA,MED to STK,100%,,,,-0.91%,6970.98,6639.03,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362251559.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
335,EM3-49,6362301643,ROUND,1.00,D,SI1,EX,EX,EX,NON,,,6.44,6.48,3.93,60.9,60,None,GIA,MED to STK,,,,,-0.91%,7927.20,7927.20,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362301643.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
336,EM3-44,6362301645,ROUND,1.00,J,SI1,EX,EX,EX,FNT,,,6.34,6.39,3.98,62.5,58,None,GIA,MED to STK,,,,,-0.91%,4855.41,4855.41,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362301645.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
337,EM3-9,6362309259,ROUND,1.11,N,SI1,EX,EX,EX,NON,,,6.58,6.61,4.13,62.5,58,None,GIA,MED,,,,,-0.91%,3519.68,3170.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362309259.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
338,EM3-21,6362309287,ROUND,1.02,J,SI1,EX,EX,EX,NON,,,6.42,6.46,4.02,62.3,59,None,GIA,STK,,,,,-0.91%,4952.52,4855.41,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362309287.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
339,EM2-25,6365257024,ROUND,1.51,K,SI1,EX,EX,EX,NON,,,7.42,7.46,4.46,60,60,None,GIA,STK,,,,,-0.91%,7182.04,4756.32,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365257024.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
340,EM3-43,6362309434,ROUND,1.02,H,SI2,EX,EX,EX,NON,,,6.46,6.49,3.97,61.3,60,None,GIA,STK,,,,,-0.91%,5356.81,5251.77,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362309434.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
341,EM3-24,6362369466,ROUND,0.60,I,VS2,EX,EX,EX,NON,,,5.48,5.5,3.29,59.9,59,None,GIA,MED to STK,,,,,-0.91%,1605.26,2675.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6362369466.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
342,EM2-29,6365309327,ROUND,1.01,H,VS2,EX,EX,EX,STG,Blue,,6.49,6.53,3.95,60.6,60,None,GIA,MED,,,,,-0.91%,7205.82,7134.48,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365309327.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
343,EM1-37A,7366130396,ROUND,0.50,H,VS1,EX,EX,EX,FNT,,,5.18,5.19,3.05,58.7,59,Very Small,GIA,MED to STK,100%,,,,-0.91%,1734.08,3468.16,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7366130396.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
344,EM3-26,7361309228,ROUND,1.01,I,VS2,VG,EX,VG,NON,,,6.27,6.33,4.06,64.5,56,None,GIA,THN to THK,,,,,-0.91%,6104.93,6044.49,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7361309228.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
345,EM3-51,6365354019,ROUND,1.00,G,SI2,EX,EX,EX,FNT,,,6.39,6.44,3.93,61.2,60,None,GIA,MED to STK,,,,,-0.91%,5549.04,5549.04,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6365354019.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
346,EM2-23,7361309390,ROUND,1.22,G,VS2,EX,EX,EX,FNT,,,6.88,6.91,4.24,61.6,58,None,GIA,MED to STK,,,,,-0.91%,9550.29,7828.11,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7361309390.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
