id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,lwratio,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,created_at,updated_at,deleted_at
136,DM2-1A,2356227836,PEAR,0.30,Very Light Pink,SI2,-,VG,G,NON,,,6.44,3.76,2.24,59.7,59,None,GIA,STK to VTK,,Not brown,Not green,,0.00%,1200.00,4000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356227836.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
137,EH3-71,7358678099,ROUND,0.50,K Faint Brown,SI2,EX,EX,EX,FNT,,,5.07,5.1,3.14,61.8,56,None,GIA,MED to STK,100%,,,,-54.00%,414.00,828.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358678099.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
138,EJ-4A,2356691294,ROUND,0.30,E,VS2,EX,EX,EX,STG,Blue,,4.29,4.31,2.69,62.5,56,None,GIA,MED to STK,100%,Not brown,Not green,,-42.00%,400.20,1334.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356691294.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
139,EH3-85A,2357678104,ROUND,0.40,J,VVS2,EX,EX,EX,MED,Blue,,4.7,4.73,2.95,62.5,57,None,GIA,MED to STK,100%,Not brown,Not green,,-46.00%,410.40,1026.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357678104.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
140,EH3-1B,7356691154,PEAR,0.50,H,VS2,-,EX,G,NON,,,6.97,4.38,2.55,58.3,65,None,GIA,STK to ETK,100%,Not brown,Not green,,-40.00%,630.00,1260.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356691154.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
141,TV-2,5356681286,ROUND,3.01,E,VS1,EX,EX,EX,NON,,,9.36,9.38,5.6,59.7,59,None,GIA,STK,100%,Not brown,Not green,,-39.91%,55165.62,18327.45,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356681286.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
142,niv13,1355247359,ROUND,0.38,G,SI1,EX,EX,EX,NON,,,4.60,4.58,2.91,63.4,56,NON,GIA,MED to STK,,,,,-31.89%,440.00,1157.89,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8200f7a2-58d9-4860-be48-caa46a4d9476.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
143,niv10,2215022160,ROUND,0.38,H,SI2,EX,EX,EX,MED,Blue,,4.62,4.59,2.88,62.5,57,NON,GIA,MED to STK,,,,,-42.11%,330.00,868.42,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/71561e91-2dfd-4fd8-946a-2a5f4310bbfc.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
144,niv14,1357593548,ROUND,0.40,G,SI1,VG,EX,VG,NON,,,4.61,4.57,2.96,64.5,57,NON,GIA,STK to THK,,,,,-37.50%,500.00,1250.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/344e41f8-5837-4813-9305-abf12790a8b0.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
145,niv11,1359507313,ROUND,0.37,G,SI1,EX,EX,EX,NON,,,4.59,4.59,2.80,61.1,60,NON,GIA,MED to STK,,,,,-30.05%,440.00,1189.19,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/fb93102e-04b5-470f-ad02-5e3af7b89939.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
146,niv9,2215022666,ROUND,0.38,G,SI1,EX,EX,VG,NON,,,4.63,4.58,2.90,62.9,55,NON,GIA,MED to STK,,,,,-33.44%,430.00,1131.58,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bb82099f-18c3-47aa-962e-5dc9cbd4cfc8.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
147,niv4,2296603413,ROUND,1.00,H,VS1,F,EX,EX,NON,,,6.00,5.96,4.13,69.0,56,NON,GIA,VTK to ETK,100%,,,,-57.43%,3150.00,3150.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8ec7d92a-066f-42d8-8909-e46980580ceb.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD18066026.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
148,niv1,5313060693,ROUND,0.40,H,SI2,VG,EX,VG,NON,,,4.71,4.68,2.93,62.4,58,NON,GIA,STK to THK,,,,,-44.12%,380.00,950.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2d6e84cd-7fc8-4d7d-8f6f-dae6bc13ad1b.jpg,https://bsweb.s3.amazonaws.com/Media_Files/Certificate/5313060693.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
149,niv5,3345236071,MARQUISE,0.71,E,VVS2,-,EX,EX,FNT,,,8.83,4.68,2.91,62.3,55,NON,GIA,STK to THK,100%,,,,-43.02%,1780.00,2507.04,https://loupe360.com/diamond/3345236071/video/500/500,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/ac958477-12c9-45e9-83b4-622e4336aa7f.jpg,https://diamond.ankitgems.com:4443/CERTIMG/3345236071.JPG,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
150,niv8,2356535614,ROUND,0.35,H,SI2,EX,EX,EX,NON,,,4.59,4.62,2.72,59,60,None,GIA,MED to STK,,,,,-42.86%,300.00,857.14,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/49f16bd4-c76d-42fa-b267-af31fbf12c7b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356535614.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
151,niv18,6295580756,ROUND,0.50,G,SI2,EX,EX,EX,NON,,,5.03,5.07,3.15,62.4,57,None,GIA,STK,,,,,-41.67%,700.00,1400.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6295580756.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
152,niv3,5346038558,ROUND,0.62,E,VS2,EX,EX,EX,NON,,,5.56,5.54,3.32,59.8,60,NON,GIA,MED to STK,,,,,-28.32%,1600.00,2580.65,https://loupe360.com/diamond/5346038558/video/500/500,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/be57304b-ca04-4330-bb6a-dc974cbfe58b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19109199.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
153,niv7,6345652915,ROUND,0.70,G,SI2,VG,EX,VG,NON,,,5.49,5.55,3.56,64.5,59,None,GIA,MED to THK,,,,,-49.31%,1100.00,1571.43,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7bf98082-8318-4967-b2ad-210a2c08d63f.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345652915.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
154,niv16,7351519875,ROUND,0.37,G,SI1,EX,VG,EX,FNT,,,4.59,4.55,2.84,62.2,57,NON,GIA,MED to STK,,,,,-41.18%,370.00,1000.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/23737e54-b22e-414d-8c2a-488779478a96.jpg,,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
155,848748,10528436,OVAL,3.01,D,IF,-,VG,G,MED,Blue,,11.67,7.9,4.89,61.9,65,Very Small,GIA,VTN to VTK,100%,,,,-59.52%,53000.00,17607.97,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7540ede2-b4c1-46ec-843f-b106fd5b080e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/10528436.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
156,215668,6193447152,ROUND,3.50,I,VS1,VG,VG,VG,NON,,,9.88,10.03,5.81,58.4,62,None,GIA,THN to STK,100%,,,,-44.64%,31000.00,8857.14,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6193447152.pdf,,,NIVODA LIMITED,GB,N,3be11e6e-27a6-44fa-bf16-2989d86c8920,,,
157,TV-2C,6352681173,ROUND,1.00,D,SI2,EX,EX,EX,NON,,,6.49,6.53,3.88,59.6,60,None,GIA,MED to STK,100%,Not brown,Not green,,-39.91%,3905.85,3905.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352681173.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
158,TV-5A,6352681187,ROUND,1.00,E,I2,VG,EX,VG,NON,,,6.31,6.34,3.99,63.1,57,Medium,GIA,MED to THK,100%,Not brown,Not green,,-2.91%,2330.16,2330.16,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352681187.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
159,EI-20A,1358688425,PEAR,0.70,F,VVS1,-,EX,VG,NON,,,8.03,5.15,2.78,54,68,None,GIA,THK to VTK,100%,Not brown,Not green,,-45.00%,1694.00,2420.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358688425.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
160,EH3-51,1358687689,PEAR,1.00,M,SI1,-,EX,G,FNT,,,8.35,5.54,3.56,64.4,55,None,GIA,STK to VTK,100%,Not brown,Not green,,-46.00%,1080.00,1080.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358687689.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
161,EH3-86,2357688514,ROUND,0.40,J,VS2,EX,EX,EX,MED,Blue,,4.72,4.75,2.95,62.3,55,None,GIA,MED to STK,100%,Not brown,Not green,,-43.00%,387.60,969.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357688514.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
162,EH3-39,5353688525,OVAL,0.80,J,SI2,-,EX,VG,FNT,,,6.99,5.26,3.36,63.9,55,None,GIA,STK to VTK,100%,Not brown,Not green,,-31.00%,1104.00,1380.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353688525.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
163,EL-4,5353687937,ROUND,2.00,H,SI1,EX,EX,EX,NON,,,8.11,8.15,4.96,61,58,None,GIA,MED to STK,100%,Not brown,Not green,,-36.00%,13440.00,6720.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353687937.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
164,EH3-64,3355687705,PEAR,1.00,H,SI2,-,EX,VG,FNT,,,8.96,5.23,3.49,66.7,55,None,GIA,STK to VTK,100%,Not brown,Not green,,-46.00%,2322.00,2322.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355687705.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
165,EI-6A,6351687719,HEART,1.02,E,SI1,-,EX,VG,NON,,,6.24,7.12,3.89,54.6,58,None,GIA,MED to THK,100%,Not brown,Not green,,-48.00%,3023.28,2964.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351687719.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
166,EH3-66A,6351688435,PEAR,0.79,K,SI1,-,VG,G,NON,,,8.18,5.21,3.05,58.5,57,Small,GIA,VTN to VTK,100%,Not brown,Not green,,-40.00%,758.40,960.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351688435.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
167,AST-OM47,7352272715,ROUND,2.60,G,VS2,EX,EX,EX,STG,Blue,,8.87,8.93,5.41,60.8,60,None,GIA,MED to STK,100%,Not brown,Not green,,-35.00%,22815.00,8775.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352272715.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
168,EH3-38,6352688404,PEAR,0.75,L,VS2,-,EX,EX,MED,Blue,,7.99,5.26,3.13,59.5,59,None,GIA,MED to THK,100%,Not brown,Not green,,-39.00%,732.00,976.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352688404.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
169,TV-3B,1353680997,PEAR,0.36,D,SI2,-,G,VG,MED,Blue,,6.37,4.02,2.38,59.2,59,None,GIA,STK to VTK,,,,,-44.91%,297.49,826.36,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353680997.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
170,DR1-2,7343302924,ROUND,2.01,G,SI2,EX,EX,EX,NON,,,8.13,8.10,4.99,61.5,57,NON,GIA,MED to STK,100%,Not brown,Not green,,-35.00%,12542.40,6240.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8a4f89a3-4595-4aa2-9e7b-0762c488d219.jpg,https://www.gia.edu/report-check?reportno=7343302924,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
171,TVDD2-1,2357729405,ROUND,3.01,E,SI1,EX,EX,EX,NON,,,9.32,9.38,5.64,60.3,60,None,GIA,MED to STK,100%,Not brown,Not green,,-35.91%,37617.63,12497.55,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357729405.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
172,TVDD3-2,3355729495,PEAR,0.80,G,SI1,-,EX,EX,NON,,,8.34,5.31,3.03,57.1,59,None,GIA,STK to VTK,100%,Not brown,Not green,,-27.91%,1845.50,2306.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355729495.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
173,TV-1,6352729383,HEART,3.50,D,VS1,-,EX,EX,NON,,,9.36,10.57,6,56.7,57,None,GIA,STK to VTK,100%,Not brown,Not green,,-27.91%,66863.47,19103.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352729383.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
174,TV-8B,3355729567,ROUND,0.70,K Faint Brown,VVS1,VG,VG,G,NON,,,5.56,5.61,3.5,62.6,58,Small,GIA,STK to THK,100%,Not brown,Not green,,-49.91%,981.76,1402.51,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355729567.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
175,TV-8A,7351729560,ROUND,0.73,L Faint Brown,IF,EX,EX,EX,NON,,,5.78,5.8,3.59,61.9,58,None,GIA,MED to STK,100%,Not brown,Not green,,-36.91%,1243.50,1703.42,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351729560.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
176,TVDD4-2,7351729419,ROUND,1.01,G,SI2,EX,EX,EX,NON,,,6.34,6.39,4.03,63.4,57,None,GIA,MED to STK,100%,Not brown,Not green,,-37.91%,3511.81,3477.04,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351729419.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
177,TV-3A,6351729381,PEAR,1.00,E,SI2,-,VG,VG,MED,Blue,,9.08,5.71,3.33,58.3,59,None,GIA,STK to THK,100%,Not brown,Not green,,-49.91%,2454.41,2454.41,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351729381.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
178,AST-KH02,5326896715,EMERALD,3.01,E,VS2,-,EX,VG,NON,,,9.32,7.00,4.76,68.00,72.00,,GIA,,100%,Not brown,Not green,,-40.00%,38829.00,12900.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/040900c6-348c-4376-87d7-2bcf3f86a0cd.jpg,,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
179,AST-KH01,7303915636,OVAL,3.02,H,VVS1,-,EX,EX,NON,,,10.66,8.22,5.38,65.40,57.00,,GIA,,100%,Not brown,Not green,,-36.00%,37689.60,12480.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/eef6015b-fbf3-447d-bcb1-34174f20ece4.jpg,,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
180,DR4-3A,6341124387,PEAR,1.02,E,VVS1,-,EX,EX,NON,,,9.11,5.79,3.37,58.2,60,NON,GIA,STK to VTK,100%,Not brown,Not green,,-41.00%,5476.38,5369.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c7d946ff-9dbe-4b3d-b445-cdb38c23c794.jpg,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/11/20/6341124387.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
181,EH3-42A,1357586776,ROUND,0.36,G,VS1,VG,VG,EX,NON,,,4.5,4.52,2.86,63.4,56,None,GIA,MED to STK,100%,Not brown,Not green,,-30.00%,554.40,1540.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1357586776.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
182,EL-2,1355760312,ROUND,2.01,F,VS1,EX,EX,EX,NON,,,8.16,8.19,4.9,59.9,61,Very Small,GIA,STK,100%,,,,-35.00%,22863.75,11375.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1355760312.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
183,EL-2D,1353760743,ROUND,1.50,E,SI1,EX,EX,EX,NON,,,7.33,7.37,4.52,61.5,58,None,GIA,MED to STK,,,,,-36.00%,9408.00,6272.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353760743.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
184,EH3-50A,1358761457,ROUND,0.33,M,VS2,EX,EX,EX,FNT,,,4.39,4.42,2.74,62.2,58,None,GIA,MED to STK,100%,Not brown,Not green,,-37.00%,228.69,693.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358761457.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
185,EJ-1,2356760305,OVAL,3.50,D,VS2,-,EX,VG,NON,,,11.91,8.57,5.17,60.4,62,None,GIA,STK to THK,,,,,-20.00%,65800.00,18800.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356760305.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
186,EH3-45,2354761282,ROUND,0.35,I,VVS1,EX,EX,EX,NON,,,4.48,4.51,2.82,62.7,57,None,GIA,MED to STK,100%,Not brown,Not green,,-38.00%,434.00,1240.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354761282.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
187,EJ-2B,2358761247,ROUND,0.90,G,SI2,EX,VG,EX,NON,,,6.18,6.21,3.84,62,54,None,GIA,THN to STK,100%,Not brown,Not green,,-39.00%,2415.60,2684.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358761247.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
188,EJ-3K,5356760694,ROUND,1.00,F,VS1,VG,VG,VG,FNT,,,6.5,6.55,3.82,58.5,61,None,GIA,MED to STK,100%,Not brown,Not green,,-48.10%,4982.40,4982.40,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356760694.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
189,EL-6,5353760772,ROUND,1.50,L,SI2,VG,VG,VG,MED,Blue,,7.17,7.23,4.55,63.2,61,None,GIA,STK to THK,100%,Not brown,Not green,,-43.00%,3249.00,2166.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353760772.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
190,EH3-57,5353761267,ROUND,0.42,H,SI1,EX,EX,EX,NON,,,4.82,4.85,2.96,61.2,58,None,GIA,MED to STK,100%,Not brown,Not green,,-25.00%,598.50,1425.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5353761267.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
191,EJ-2C,5356760405,ROUND,2.01,H,SI2,EX,EX,EX,NON,,,8.11,8.14,4.95,60.9,60,None,GIA,STK,100%,Not brown,Not green,,-35.00%,12019.80,5980.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356760405.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
192,EF3-25,6217082329,HEART,0.74,Fancy Brown-Pink,I3,-,VG,G,NON,,,5.2,6.1,3.35,54.9,60,None,GIA,VTK to ETK,,Not brown,Not green,,0.00%,1110.00,1500.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6217082329.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
193,EL-3A,6355760701,ROUND,1.01,D,SI2,EX,EX,EX,NON,,,6.42,6.46,4.02,62.4,57,None,GIA,MED to STK,100%,Not brown,Not green,,-33.00%,4398.55,4355.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355760701.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
194,EH3-2A,6352761273,ROUND,0.36,G,VS1,EX,EX,EX,NON,,,4.53,4.55,2.85,62.9,57,None,GIA,MED to STK,100%,Not brown,Not green,,-28.00%,570.24,1584.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352761273.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
195,EJ-7,7352760717,ROUND,1.50,H,I2,EX,EX,VG,NON,,,7.25,7.3,4.57,62.8,55,None,GIA,STK,100%,Not brown,Not green,,30.09%,4878.38,3252.25,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352760717.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
196,TV-4E,1359729559,ROUND,0.33,G,SI2,EX,EX,EX,NON,,,4.4,4.41,2.76,62.6,57,None,GIA,MED to STK,100%,Not brown,Not green,,-37.91%,307.35,931.36,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359729559.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
197,EH3-9A,6355270051,ROUND,0.41,J,VVS1,EX,VG,EX,NON,,,4.76,4.8,2.94,61.5,56,None,GIA,MED to STK,100%,Not brown,Not green,,-48.00%,426.40,1040.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355270051.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
198,TV-5,7353788320,PEAR,2.01,F,VVS1,-,EX,EX,NON,,,10.52,7.01,4.33,61.8,63,None,GIA,THK to VTK,100%,Not brown,Not green,,-31.91%,21897.74,10894.40,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353788320.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
199,TVDD7-2,2358729490,PEAR,0.50,D,VVS2,-,EX,VG,NON,,,6.67,4.31,2.76,64.1,60,None,GIA,VTK to ETK,100%,Not brown,Not green,,-44.91%,881.44,1762.88,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2358729490.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
200,TV-5C,1359780767,ROUND,0.32,E,SI1,EX,EX,EX,NON,,,4.38,4.4,2.75,62.6,57,None,GIA,MED to STK,,,,,-32.91%,407.91,1274.72,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359780767.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
201,TV-5I,2354780740,ROUND,0.30,D,SI1,G,VG,F,NON,,,4.28,4.32,2.58,59.9,60,None,GIA,STK to VTK,100%,Not brown,Not green,,-48.91%,306.54,1021.80,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354780740.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
202,EH3-67,1358688542,CUSHION MODIFIED,0.53,Very Light Pink,IF,-,VG,G,FNT,,,4.76,4.67,2.81,60.2,66,None,GIA,STK to THK,100%,,,,0.00%,3710.00,7000.00,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1358688542.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
203,DH2-22,2326868824,ROUND,0.90,J,SI1,VG,VG,G,MED,Blue,,6.13,6.18,3.82,62.1,59,None,GIA,MED to THK,100%,Not brown,Not green,,-54.00%,1573.20,1748.00,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/19e8f639-9d90-4909-9f5f-950d1e95709b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2326868824.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
204,TVDD4-1,2356788311,HEART,3.15,J,VVS1,-,EX,EX,NON,,,8.94,10.12,6.01,59.4,61,None,GIA,MED to VTK,100%,Not brown,Not green,,-20.91%,28650.35,9095.35,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356788311.pdf,,,African star (hk) ltd,HK,Y,f6e0efcb-9b29-42a6-9721-b7322986b542,,,
