ID,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble
3669,64415-GE,5201359459,ROUND,0.40,J,VVS2,VG,EX,VG,NON,,4.66,4.63,2.98,64.10,57.00,NON,GIA,THK,100%,,,,unknown,-47.60%,419.20,1048.00,,,http://220.158.137.43/imaged/64415/still.jpg,true,,
3670,L287007701,6342527074,EMERALD,0.40,I,VVS2,-,EX,VG,FNT,,4.78,3.51,2.43,69.2,61,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,unknown,-47.39%,378.80,947.00,,,http://www.pkstone.co.in/PK/bwcopy/L287007701B.jpg,http://www.pkstone.co.in/PK/CERTI/6342527074.jpg,,
3671,G2327,1309930227,ROUND,0.40,I,SI2,EX,EX,EX,FNT,,4.67,4.69,2.95,63.00,57.00,NON,GIA,MEDIUM SL. THICK,80%,Not brown,Not green,Not milky,unknown,-42.17%,416.38,1040.95,,,http://www.bbipinexport.com/diamondimage/Realimage/G2327.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2327.pdf,,
3672,SARADIAMONDSPRIVATELIMITED202401,6342838295,ROUND,0.40,I,VVS2,GD,EX,GD,FNT,,4.74,4.70,2.90,61.3,51,VSM,GIA,MED to STK,,,,,unknown,-43.00%,524.40,1311.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/2/5/6342838295.pdf,,
3673,61393-GE,1323694479,ROUND,0.40,K,VS2,EX,EX,VG,NON,,4.71,4.68,2.95,62.90,55.00,NON,GIA,STK,,,,,unknown,-49.80%,321.28,803.20,,,http://220.158.137.43/imaged/61393/still.jpg,true,,
3674,912134,1349049612,ROUND,0.40,G,VS1,VG,EX,VG,NON,,4.64,4.61,2.97,64.2,58,NON,GIA,THK,100%,Not brown,Not green,,unknown,-31.54%,712.03,1780.07,,,,true,,
3675,69773-GE,6345408714,ROUND,0.40,I,IF,VG,VG,GD,NON,,4.69,4.66,2.93,62.7,54,NON,GIA,STK to THK,100%,,,,unknown,-46.90%,531.00,1327.50,,,http://220.158.137.43/imaged/69773/still.jpg,true,,
3676,59054-GF,6321524206,ROUND,0.40,K,VS1,VG,EX,GD,NON,,4.65,4.54,2.95,64.30,59.00,NON,GIA,THK,100%,,,,unknown,-54.20%,311.44,778.60,,,http://220.158.137.43/imaged/59054/still.jpg,true,,
3677,SARADIAMONDSPRIVATELIMITED202885,6204777474,ROUND,0.40,D,VS1,GD,VG,VG,MED,Blue,4.71,4.69,2.88,61.3,54,NON,GIA,STK to THK,,,,,unknown,-51.00%,607.60,1519.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/6/6204777474.pdf,,
3678,59024-GC,5323524215,ROUND,0.40,H,VS1,EX,EX,EX,FNT,,4.8,4.77,2.84,59.40,60.00,VSM,GIA,STK,100%,,,,unknown,-43.60%,541.44,1353.60,,,http://220.158.137.43/imaged/59024/still.jpg,true,,
3679,SARADIAMONDSPRIVATELIMITED202448,2346904189,ROUND,0.40,J,SI1,GD,EX,VG,NON,,4.69,4.65,2.92,62.5,64,NON,GIA,MED to STK,,,,,unknown,-42.00%,394.40,986.00,,,,,,
3680,56967-GB,2326323830,ROUND,0.40,D,VS1,GD,EX,VG,MED,,4.55,4.51,3.01,66.40,60.00,NON,GIA,VTK,100%,,,,unknown,-54.80%,560.48,1401.20,,,http://220.158.137.43/imaged/56967/still.jpg,true,,
3681,57785-GB,2327420374,ROUND,0.40,I,VVS1,VG,EX,VG,MED,,4.63,4.56,2.96,64.50,57.00,NON,GIA,THK,100%,,,,unknown,-49.20%,487.68,1219.20,,,http://220.158.137.43/imaged/57785/still.jpg,true,,
3682,54399-GE,7318937876,ROUND,0.40,K,SI1,VG,EX,EX,FNT,,4.64,4.6,2.92,63.30,60.00,NON,GIA,THK,,,,,unknown,-55.60%,266.40,666.00,,,http://220.158.137.43/imaged/54399/still.jpg,true,,
3683,2NK2-1,6311997619,ROUND,0.40,L,VVS1,EX,EX,EX,NON,,4.72,4.71,2.95,62.6,56,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-37.00%,428.40,1071.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/2NK2-1/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/2NK2-1.pdf,,
3684,56016-GCCYV,6321184927,ROUND,0.40,F,SI2,EX,EX,VG,NON,,4.72,4.68,2.94,62.60,56.00,NON,GIA,STK,,,,,unknown,-53.90%,350.36,875.90,,,http://220.158.137.43/imaged/56016/still.jpg,true,,
3685,G2618,2317579089,ROUND,0.40,H,SI2,EX,EX,EX,FNT,,4.69,4.71,2.92,62.10,60.00,NON,GIA,MEDIUM SL. THICK,100%,Not brown,Not green,Not milky,unknown,-42.28%,415.58,1038.95,,,http://www.bbipinexport.com/diamondimage/Realimage/G2618.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2618.pdf,,
3686,621203403,1347530207,ROUND,0.40,E,VS1,EX,EX,EX,NON,,4.78,4.75,2.88,60.6,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,unknown,-38.48%,713.60,1784.00,,,,http://www.pkstone.co.in/PK/CERTI/1347530207.jpg,,
3687,12J3-52A1,5313961653,ROUND,0.40,H,VS1,EX,EX,EX,STG,Blue,4.81,4.79,2.84,59.2,60,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-42.00%,556.80,1392.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/12J3-52A1/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/12J3-52A1.pdf,,
3688,G2936,7358035319,ROUND,0.40,G,VS2,EX,EX,EX,NON,,4.73,4.70,2.93,62.0,58,NON,GIA,STK,100%,Not brown,Not green,Not milky,unknown,-35.08%,649.20,1623.00,,,http://www.bbipinexport.com/diamondimage/Realimage/G2936.jpg,,,
3689,G1841,6295452631,ROUND,0.40,I,VS1,VG,EX,EX,NON,,4.59,4.62,2.96,64.20,57.00,NON,GIA,SL. THICK THICK,100%,,Light Green,,unknown,-46.00%,475.20,1188.00,,,http://www.bbipinexport.com/diamondimage/Realimage/G1841.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G1841.pdf,,
3690,L288011301,7343792851,ROUND,0.40,F,VS2,EX,EX,EX,NON,,4.79,4.75,2.91,61.0,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,unknown,-34.50%,681.20,1703.00,,,,http://www.pkstone.co.in/PK/CERTI/7343792851.jpg,,
3691,L241002901,5336401328,ROUND,0.40,I,VS2,EX,VG,EX,FNT,,4.70,4.67,2.95,62.9,58,NON,GIA,MED to STK,100%,Light Brown,,Not milky,unknown,-57.67%,355.60,889.00,,,,http://www.pkstone.co.in/PK/CERTI/5336401328.jpg,,
3692,L288007001,6342639366,ROUND,0.40,F,SI1,GD,EX,VG,NON,,4.64,4.57,2.91,63.3,67,NON,GIA,ETN to VTK,100%,Not brown,Not green,Not milky,unknown,-46.77%,468.40,1171.00,,,,http://www.pkstone.co.in/PK/CERTI/6342639366.jpg,,
3693,SARADIAMONDSPRIVATELIMITED200858,6345418944,ROUND,0.40,G,VVS2,VG,EX,VG,FNT,,4.79,4.76,2.86,59.8,63,NON,GIA,MED to STK,,,,,unknown,-45.00%,594.00,1485.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/27/6345418944.pdf,,
3694,33452-GCYV,6197311566,ROUND,0.40,I,SI2,VG,EX,GD,FNT,,4.65,4.6,2.95,63.7,56,NON,GIA,STK to THK,,,,,unknown,-57.70%,304.56,761.40,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zZWdvbWEuY29tL3YuYXNweD90eXBlPXZpZXcmaWQ9VjFCSzdKMk01QQ==,64,http://220.158.137.43/imaged/33452/still.jpg,true,,
3695,101783-GA,5316217899,ROUND,0.40,I,IF,VG,EX,VG,NON,,4.89,4.85,2.78,57.1,63,NON,GIA,MED to STK,100%,,,,unknown,-48.10%,519.00,1297.50,,,http://220.158.137.43/imaged/101783/still.jpg,true,,
3696,L266005401,6332862169,ROUND,0.40,I,VS1,GD,EX,GD,MED,Blue,4.50,4.37,2.98,67.2,61,NON,GIA,STK to VTK,100%,Light Brown,,Not milky,unknown,-64.55%,312.00,780.00,,,,http://www.pkstone.co.in/PK/CERTI/6332862169.jpg,,
3697,67024-GCX,6331275570,ROUND,0.40,G,SI1,EX,EX,VG,FNT,,4.73,4.65,2.94,62.70,57.00,NON,GIA,STK,,,,,unknown,-45.10%,461.16,1152.90,,,http://220.158.137.43/imaged/67024/still.jpg,true,,
3698,201277-GC,2346758575,OVAL,0.40,D,SI1,-,VG,F,MED,Blue,6.02,3.92,2.49,63.6,56,NON,GIA,VTN to ETK,,,,,unknown,-49.00%,408.00,1020.00,,,http://220.158.137.43/imaged/201277/still.jpg,,,
3699,L292035101,7341979835,ROUND,0.40,D,VS1,VG,EX,VG,STG,Blue,4.62,4.56,2.96,64.4,55,NON,GIA,ETN to THK,100%,Not brown,Not green,Not milky,unknown,-53.90%,571.60,1429.00,,,,,,
3700,685315,146465021,ROUND,0.40,L,VS2,EX,VG,EX,VSL,,4.74,4.70,2.92,61.80,59.00,,IGI,THN - MED,,Not brown,Not green,,unknown,-50.28%,278.46,696.15,,,,true,,
3701,201293-GB,6341758340,EMERALD,0.40,D,VS2,-,VG,GD,NON,,4.61,3.39,2.31,68.1,64,NON,GIA,THK to VTK,,,,,unknown,-52.00%,460.80,1152.00,,,http://220.158.137.43/imaged/201293/still.jpg,,,
3702,952692,6322416597,ROUND,0.40,K,VVS2,EX,EX,EX,NON,,4.73,4.69,2.94,62.5,57,NON,GIA,MED to STK,100%,Not brown,Not green,,unknown,-27.33%,523.20,1308.00,,,,true,,
3703,L264014101,6331809052,ROUND,0.40,J,SI2,GD,VG,GD,MED,Blue,4.59,4.55,2.88,63.1,60,NON,GIA,STK to THK,100%,Light Brown,,Not milky,unknown,-66.38%,215.20,538.00,,,,http://www.pkstone.co.in/PK/CERTI/6331809052.jpg,,
3704,G2226,6301719068,ROUND,0.40,K,VVS2,EX,EX,EX,NON,,4.73,4.75,2.93,61.70,61.00,NON,GIA,MEDIUM SL. THICK,100%,Not brown,Not green,Not milky,unknown,-40.11%,431.21,1078.02,,,http://www.bbipinexport.com/diamondimage/Realimage/G2226.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2226.pdf,,
3705,58587-GE,3325524613,ROUND,0.40,G,VVS1,VG,VG,GD,MED,,4.63,4.54,2.96,64.60,57.00,NON,GIA,THK,100%,,,,unknown,-51.60%,561.44,1403.60,,,http://220.158.137.43/imaged/58587/still.jpg,true,,
3706,416060,6275398298,ROUND,0.40,D,SI1,VG,VG,EX,FNT,,4.68,4.65,2.97,63.7,57,NON,GIA,MED to THK,,Not brown,Not green,,unknown,-45.32%,546.78,1366.95,,,,true,,
3707,70762-GB,2346966544,ROUND,0.40,F,VVS1,EX,EX,VG,NON,,4.73,4.67,2.97,63.20,57.00,NON,GIA,STK,100%,,,,unknown,-37.00%,831.60,2079.00,,,http://220.158.137.43/imaged/70762/still.jpg,,,
3708,L279018901,5343202004,ROUND,0.40,E,SI2,VG,EX,VG,FNT,,4.65,4.58,2.96,64.1,57,NON,GIA,VTN to THK,100%,Not brown,Not green,Very Light Milky,unknown,-54.30%,365.60,914.00,,,,http://www.pkstone.co.in/PK/CERTI/5343202004.jpg,,
3709,624601502,1343863807,EMERALD,0.40,G,VS2,-,EX,GD,NON,,4.83,3.65,2.47,67.7,67,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,unknown,-39.00%,488.00,1220.00,,,http://www.pkstone.co.in/PK/bwcopy/624601502B.jpg,,,
3710,SARADIAMONDSPRIVATELIMITED202106,2347730955,ROUND,0.40,F,SI1,VG,EX,VG,NON,,4.67,4.65,2.95,63.3,58,NON,GIA,MED to STK,,,,,unknown,-42.00%,510.40,1276.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/29/2347730955.pdf,,
3711,SARADIAMONDSPRIVATELIMITED201637,2346647887,ROUND,0.40,I,SI1,GD,EX,GD,NON,,4.53,4.59,2.96,64.90,55.00,,GIA,Slightly Thick - Thick,,,,,unknown,-45.00%,418.00,1045.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/20/2346647887.pdf,,
3712,53951-GE,5316998322,ROUND,0.40,J,VS2,EX,EX,EX,NON,,4.71,4.69,2.92,62.20,57.00,NON,GIA,STK,,,,,unknown,-46.20%,387.36,968.40,,,http://220.158.137.43/imaged/53951/still.jpg,true,,
3713,52J1-7A1,1333685216,ROUND,0.40,F,IF,VG,EX,EX,NON,,4.76,4.72,2.91,61.4,63,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-40.00%,840.00,2100.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/52J1-7A1/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/52J1-7A1.pdf,,
3714,SARADIAMONDSPRIVATELIMITED194247,2336348926,ROUND,0.40,J,SI2,EX,EX,EX,NON,,4.73,4.75,2.90,61.10,60.00,,GIA,Medium - Slightly Thick,,,,,unknown,-38.00%,396.80,992.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/7/25/2336348926.pdf,,
3715,SARADIAMONDSPRIVATELIMITED202500,5343948103,ROUND,0.40,I,SI2,VG,EX,EX,FNT,,4.71,4.69,2.94,62.6,56,NON,GIA,MED to STK,,,,,unknown,-44.00%,403.20,1008.00,,,,,,
3716,774212,6345192977,ROUND,0.40,F,VS1,VG,EX,EX,NON,,4.68,4.64,2.97,63.7,59,NON,GIA,STK to THK,100%,Not brown,Not green,,unknown,-33.75%,715.51,1788.78,,,,true,,
3717,SARADIAMONDSPRIVATELIMITED202291,6342809336,ROUND,0.40,F,VS2,VG,VG,VG,NON,,4.70,4.68,2.90,61.8,59,NON,GIA,MED to THK,,,,,unknown,-41.00%,613.60,1534.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/2/4/6342809336.pdf,,
3718,SARADIAMONDSPRIVATELIMITED202336,7341809373,ROUND,0.40,E,SI1,VG,VG,EX,NON,,4.83,4.82,2.84,58.8,63,NON,GIA,MED,,,,,unknown,-44.00%,515.20,1288.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/2/4/7341809373.pdf,,
3719,102808-IB,345852741,ROUND,0.40,E,SI2,VG,VG,VG,FNT,,4.68,4.72,2.85,60.60,61.50,,IGI,THICK,,,,,unknown,-51.90%,384.80,962.00,,,http://220.158.137.43/imaged/102808/still.jpg,true,,
3720,SARADIAMONDSPRIVATELIMITED200789,7341376810,ROUND,0.40,J,VS2,VG,EX,VG,NON,,4.68,4.63,2.97,63.9,57,NON,GIA,MED to STK,,,,,unknown,-38.00%,446.40,1116.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/20/7341376810.pdf,,
3721,SARADIAMONDSPRIVATELIMITED201197,2346455407,ROUND,0.40,D,SI1,VG,EX,EX,NON,,4.79,4.80,2.84,59.30,63.00,,GIA,Slightly Thick - Slightly Thick,,,,,unknown,-42.00%,580.00,1450.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/31/2346455407.pdf,,
3722,SARADIAMONDSPRIVATELIMITED182565-U,1298457124,ROUND,0.40,J,SI2,GD,EX,GD,MED,,4.59,4.63,3.05,66.10,53.00,,GIA,Medium - Thick,,,,,unknown,-47.00%,339.20,848.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2018/6/15/1298457124.pdf,,
3723,SARADIAMONDSPRIVATELIMITED202182,1343799523,ROUND,0.40,I,VVS2,VG,EX,VG,NON,,4.75,4.73,2.86,60.4,64,NON,GIA,MED to THK,,,,,unknown,-40.00%,552.00,1380.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/2/3/1343799523.pdf,,
3724,201299-GE,6345687901,ROUND,0.40,F,VS1,EX,EX,EX,NON,,4.72,4.69,2.96,63.0,56,NON,GIA,THN to MED,100%,,,,unknown,-38.50%,664.20,1660.50,,,http://220.158.137.43/imaged/201299/still.jpg,true,,
3725,SARADIAMONDSPRIVATELIMITED200732,7346349450,ROUND,0.40,I,VS2,GD,GD,GD,NON,,4.63,4.58,2.90,62.9,60,NON,GIA,THK to VTK,,,,,unknown,-45.00%,462.00,1155.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/19/7346349450.pdf,,
3726,SARADIAMONDSPRIVATELIMITED202788,6204332739,ROUND,0.40,H,VVS1,VG,VG,GD,NON,,4.81,4.74,2.99,62.5,56,VSM,GIA,VTN to MED,,,,,unknown,-42.00%,603.20,1508.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/6/3/6204332739.pdf,,
3727,624301703,7341839184,ROUND,0.40,I,VS1,VG,EX,VG,FNT,,4.84,4.88,2.8,57.6,61,,GIA,Slight Thick,100%,Not brown,Not green,Not milky,unknown,-43.09%,500.80,1252.00,,,,,,
3728,68805-GB,2338957276,ROUND,0.40,I,VVS2,VG,VG,VG,NON,,4.66,4.60,2.96,63.8,56,VSM,GIA,MED to THK,100%,,,,unknown,-42.70%,527.16,1317.90,,,http://220.158.137.43/imaged/68805/still.jpg,true,,
3729,67025-GB,2337333270,ROUND,0.40,H,IF,VG,VG,VG,FNT,,4.64,4.6,2.95,63.80,59.00,NON,GIA,THK,100%,,,,unknown,-46.90%,573.48,1433.70,,,http://220.158.137.43/imaged/67025/still.jpg,true,,
3730,68631-GE,3335812093,ROUND,0.40,I,SI1,VG,VG,VG,NON,,4.76,4.72,2.92,61.60,54.00,NON,GIA,THK,,,,,unknown,-50.10%,379.24,948.10,,,http://220.158.137.43/imaged/68631/still.jpg,true,,
3731,SARADIAMONDSPRIVATELIMITED202743,5201778447,ROUND,0.40,F,VS2,GD,VG,GD,NON,,4.66,4.64,2.90,62.4,56,NON,GIA,THK to VTK,,,,,unknown,-43.00%,592.80,1482.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/6/5201778447.pdf,,
3732,621204602,6345502792,ROUND,0.40,I,SI1,VG,VG,VG,NON,,4.80,4.73,2.82,59.1,66,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,unknown,-40.00%,456.00,1140.00,,,,http://www.pkstone.co.in/PK/CERTI/6345502792.jpg,,
3733,L284011601,1348420689,ROUND,0.40,D,SI1,EX,EX,EX,NON,,4.73,4.71,2.94,62.3,57,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,unknown,-42.64%,573.60,1434.00,,,,http://www.pkstone.co.in/PK/CERTI/1348420689.jpg,,
3734,G2307,2306860589,ROUND,0.40,I,SI2,VG,EX,VG,FNT,,4.63,4.69,2.95,63.30,56.00,NON,GIA,THIN THICK,100%,Not brown,Not green,Not milky,unknown,-46.11%,388.01,970.03,,,http://www.bbipinexport.com/diamondimage/Realimage/G2307.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2307.pdf,,
3735,200394-GB,7331991913,EMERALD,0.40,F,VS2,-,GD,F,NON,,4.64,3.63,2.62,72.3,70,NON,GIA,MED to VTK,,,,,unknown,-50.50%,435.60,1089.00,,,http://220.158.137.43/imaged/200394/still.jpg,true,,
3736,622400302,2347639290,ROUND,0.40,E,IF,EX,EX,EX,MED,Blue,4.83,4.79,2.87,59.7,60,NON,GIA,MED,100%,Not brown,Not green,Not milky,unknown,-47.58%,796.80,1992.00,,,,http://www.pkstone.co.in/PK/CERTI/2347639290.jpg,,
3737,791007,6331359911,PRINCESS,0.40,J,VS1,-,EX,VG,NON,,4.12,4.04,2.92,72.3,70,NON,GIA,MED to THK,100%,Not brown,Not green,,unknown,-28.79%,427.28,1068.20,,,,true,,
3738,68095-GB,7338496583,ROUND,0.40,D,VS2,VG,VG,GD,NON,,4.74,4.69,2.93,62.10,57.00,NON,GIA,THK,90%,,,,unknown,-48.20%,600.88,1502.20,,,http://220.158.137.43/imaged/68095/still.jpg,true,,
3739,101122-GCYV,6302995243,ROUND,0.40,F,SI2,EX,EX,EX,NON,,4.72,4.69,2.88,61.1,60,NON,GIA,MED to STK,,,,,unknown,-49.30%,385.32,963.30,,,http://220.158.137.43/imaged/101122/still.jpg,true,,
3740,42104-GB,1308318677,ROUND,0.40,J,I1,VG,VG,VG,FNT,,4.64,4.6,2.96,64.1,56,NON,GIA,STK to THK,,,,,unknown,-33.30%,320.16,800.40,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zZWdvbWEuY29tL3YuYXNweD90eXBlPXZpZXcmaWQ9TEtCTVBQVVM5NQ==,64,http://220.158.137.43/imaged/42104/still.jpg,true,,
3741,49018-GB,5313567792,ROUND,0.40,H,IF,EX,EX,VG,NON,,4.78,4.73,2.93,61.6,53,NON,GIA,MED to STK,100%,Not brown,,,unknown,-44.60%,598.32,1495.80,,,http://220.158.137.43/imaged/49018/still.jpg,true,,
3742,100095-GBV,6302510976,ROUND,0.40,H,SI2,EX,EX,VG,FNT,,4.73,4.68,2.95,62.6,56,NON,GIA,MED to STK,,,,,unknown,-50.40%,357.12,892.80,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zZWdvbWEuY29tL3YuYXNweD90eXBlPXZpZXcmaWQ9MDJCRFU2RldFUw==,64,http://220.158.137.43/imaged/100095/still.jpg,true,,
3743,G1311,6282067953,ROUND,0.40,M,VVS1,VG,EX,VG,NON,,4.62,4.60,2.96,64.1,55,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,unknown,-45.06%,351.62,879.05,,,http://www.bbipinexport.com/diamondimage/Realimage/G1311.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G1311.pdf,,
3744,SARADIAMONDSPRIVATELIMITED201858,7341686074,ROUND,0.40,D,VS2,VG,EX,EX,MED,Blue,4.69,4.66,2.95,63.1,56,NON,GIA,STK,,,,,unknown,-44.00%,649.60,1624.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/23/7341686074.pdf,,
3745,61179-GBW,5326767957,ROUND,0.40,H,VS1,EX,EX,VG,NON,,4.72,4.66,2.92,62.30,56.00,NON,GIA,STK,100%,,,,unknown,-41.00%,566.40,1416.00,,,http://220.158.137.43/imaged/61179/still.jpg,true,,
3746,62476-GB,6325809766,ROUND,0.40,F,VS2,VG,VG,GD,NON,,4.66,4.57,2.94,63.80,57.00,NON,GIA,THK,90%,,,,unknown,-48.50%,535.60,1339.00,,,http://220.158.137.43/imaged/62476/still.jpg,true,,
3747,G2742,2316798833,ROUND,0.40,M,VS1,EX,EX,EX,FNT,,4.66,4.70,2.95,63.10,56.00,NON,GIA,MEDIUM SL. THICK,100%,Not brown,Not green,Not milky,unknown,-41.00%,330.40,826.00,,,http://www.bbipinexport.com/diamondimage/Realimage/G2742.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2742.pdf,,
3748,63247-GB,6322859662,ROUND,0.40,E,VS1,VG,VG,GD,NON,,4.66,4.6,2.96,63.90,61.00,NON,GIA,THK,90%,,,,unknown,-49.70%,583.48,1458.70,,,http://220.158.137.43/imaged/63247/still.jpg,true,,
3749,L291026101,6342947259,ROUND,0.40,H,VS1,VG,EX,VG,NON,,4.64,4.66,2.96,63.6,61,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-37.04%,604.40,1511.00,,,,,,
3750,61204-GB,1327749425,ROUND,0.40,F,VS2,VG,VG,GD,NON,,4.64,4.54,2.97,64.5,57,NON,GIA,STK to THK,90%,,,,unknown,-48.50%,535.60,1339.00,,,http://220.158.137.43/imaged/61204/still.jpg,true,,
3751,G2866,2328525698,ROUND,0.40,K,VVS2,EX,EX,EX,STG,,4.78,4.80,2.89,60.40,59.00,NON,GIA,MEDIUM MEDIUM,100%,Not brown,Not green,Not milky,unknown,-47.06%,381.17,952.93,,,http://www.bbipinexport.com/diamondimage/Realimage/G2866.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2866.pdf,,
3752,G2506,7311167018,ROUND,0.40,I,VS2,VG,EX,VG,FNT,,4.55,4.61,2.97,64.70,55.00,NON,GIA,SL. THICK THICK,100%,Brown,,,unknown,-49.76%,422.02,1055.05,,,http://www.bbipinexport.com/diamondimage/Realimage/G2506.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/G2506.pdf,,
3753,SARADIAMONDSPRIVATELIMITED201210,7341514032,ROUND,0.40,H,SI2,GD,EX,VG,NON,,4.65,4.59,3.04,65.8,56,NON,GIA,THN to STK,,,,,unknown,-42.00%,417.60,1044.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/6/7341514032.pdf,,
3754,973353,2324416635,ROUND,0.40,M,VVS2,VG,EX,EX,NON,,4.64,4.61,2.98,64.4,58,NON,GIA,STK to THK,100%,Not brown,Not green,,unknown,-34.49%,393.06,982.65,,,,true,,
3755,44403-ID,332891657,ROUND,0.40,F,VS1,VG,VG,EX,NON,,4.65,4.62,2.96,63.90,58.00,,IGI,SLIGHTLY THICK,100%,,,,unknown,-48.70%,554.04,1385.10,,,http://220.158.137.43/imaged/44403/still.jpg,true,,
3756,102874-GB,1329890391,ROUND,0.40,G,VS2,GD,GD,GD,FNT,,4.62,4.59,3.04,66.10,55.00,NON,GIA,THK,,,,,unknown,-50.90%,491.00,1227.50,,,http://220.158.137.43/imaged/102874/still.jpg,true,,
3757,200346-GB,2336952457,EMERALD,0.40,E,VVS2,-,EX,VG,NON,,4.78,3.68,2.51,68.3,67,NON,GIA,THN to STK,100%,,,,unknown,-52.50%,494.00,1235.00,,,http://220.158.137.43/imaged/200346/still.jpg,true,,
3758,40711-GAA,1338507179,OLD MINER,0.40,Fancy Pink,SI2,-,VG,GD,NON,,4.96,3.75,2.60,69.3,61,NON,GIA,ETK,,,,,unknown,0.00%,1191.20,2978.00,,,http://220.158.137.43/imaged/40711/still.jpg,true,,
3759,L282021701,3345288914,EMERALD,0.40,D,VS2,-,EX,VG,VST,Blue,4.89,3.48,2.39,68.5,59,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,unknown,-67.21%,314.80,787.00,,,http://www.pkstone.co.in/PK/bwcopy/L282021701B.jpg,http://www.pkstone.co.in/PK/CERTI/3345288914.jpg,,
3760,18J1-23A2,6322280888,ROUND,0.40,D,SI1,VG,VG,GD,NON,,4.75,4.65,2.85,60.6,63,NON,GIA,THN to THK,,Not brown,,Not milky,unknown,-47.00%,530.00,1325.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/18J1-23A2/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/18J1-23A2.pdf,,
3761,70379-GB,2347742570,ROUND,0.40,H,VS2,EX,EX,EX,NON,,4.72,4.69,2.92,62.0,58,NON,GIA,MED to STK,,,,,unknown,-35.50%,593.40,1483.50,,,http://220.158.137.43/imaged/70379/still.jpg,true,,
3762,57675-GE,7328387279,ROUND,0.40,J,VS1,VG,VG,GD,NON,,4.63,4.56,2.96,64.40,57.00,NON,GIA,THK,100%,,,,unknown,-49.50%,383.80,959.50,,,http://220.158.137.43/imaged/57675/still.jpg,true,,
3763,424956,154504983,ROUND,0.40,L,SI1,EX,EX,VG,NON,,4.73,4.71,2.93,62.00,57.00,,IGI,THN - MED,,Not brown,Not green,,unknown,-50.28%,258.57,646.43,,,,true,,
3764,729544,5346295292,PEAR,0.40,F,VVS1,-,VG,VG,NON,,6.39,4.19,2.52,60.20,59.00,NON,GIA,STK - THK,100%,Not brown,Not green,,unknown,-29.56%,732.62,1831.55,,,,true,,
