id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
12879,LD19094272,5336814749,EMERALD,0.6,H,VVS1,-,EX,VG,NON,,5.79,4.07,2.59,63.6,65,None,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-39.00%,945,1575,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0Mjcy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/051b3bf5-cb84-4af3-8044-7525fe158321.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5336814749.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12880,LD19127722,1345485451,ROUND,0.25,D,VVS1,EX,VG,EX,FNT,,4.12,4.11,2.49,60.4,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,460,1840.52,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/32e654c9-9043-447c-9696-864358677772.jpg,https://certifiedstone.info/certificate/LD19127722.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12881,247054,6341352093,ROUND,0.23,E,SI1,EX,VG,EX,MED,Blue,4,4.01,2.43,60.7,58,None,GIA,THN to MED,,Not brown,Not green,,Janam Corporation Pvt Ltd,15.37%,285,1237.96,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341352093.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12882,TW07686516906,7356130871,ROUND,0.3,I,VS1,EX,EX,EX,NON,,4.33,4.34,2.67,61.6,56,None,GIA,MED,100%,,,,China Star ,-41.40%,346,1154.8,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356130871.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
12883,213093,6342316964,ROUND,1.11,H,SI1,EX,EX,EX,NON,,6.6,6.58,4.13,62.6,57,NON,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.44%,5488,4943.7,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12884,LD19094858,6335826181,EMERALD,0.71,D,SI1,-,EX,VG,NON,,5.83,4.31,2.91,67.6,64,None,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-51.00%,1355,1908.55,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0ODU4,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/fe992b81-0566-4d10-804e-6ec6b5b4a2ab.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6335826181.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12885,LD19094736,3335814060,ROUND,0.27,E,VVS1,EX,EX,EX,FNT,,4.22,4.2,2.58,61.2,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,12.00%,499,1847.07,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a1ce25d5-04d7-4900-a54b-dc6592b68276.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19094736.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12886,LD19128303,6345509834,PRINCESS,0.61,E,VVS2,-,VG,VG,NON,,4.6,4.48,3.35,74.9,69,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-43.00%,1073,1759.18,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bc0cf294-a07c-4056-98b7-5c8e794b709e.jpg,https://certifiedstone.info/certificate/LD19128303.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12887,774212,6345192977,ROUND,0.4,F,VS1,VG,EX,EX,NON,,4.68,4.64,2.97,63.7,59,NON,GIA,STK to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-27.79%,781,1952.35,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12888,730625,7346691892,ROUND,0.53,H,VS2,EX,EX,EX,NON,,5.19,5.15,3.25,62.8,56,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.52%,1288,2430.13,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12889,LD19093956,6332814917,ROUND,0.25,D,VS1,EX,EX,EX,NON,,4.04,4.02,2.51,62.3,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,416,1662.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0e8ebfdd-14b0-4542-bbcb-87de1a2222ac.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19093956.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12890,CLD10101906,1206436110,ROUND,1.01,J,VVS2,F,VG,G,FNT,,5.99,6.12,4.1,67.8,56,None,GIA,THK to ETK,100%,Not brown,Not green,Not milky,Laxmi,-55.33%,2636,2609.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ee52ac81-7ec3-4056-813b-bb5e1f63e59d.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1206436110.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12891,80326,1353065695,OVAL,0.4,E,VVS1,-,EX,EX,FNT,,5.95,4.21,2.53,60.1,64,Very Small,GIA,STK to THK,100%,Not brown,,Not milky,Sagar Enterprise,-46.97%,582,1453.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353065695.pdf,,,,IN,N,e8af6b4d-0eb8-49f9-869b-c5420a3a0cea
12892,837853,6331800605,ROUND,0.4,F,SI2,VG,VG,EX,NON,,4.73,4.69,2.96,62.8,56,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-33.71%,507,1268.18,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12893,LD19093177,1335776929,ROUND,0.21,H,VVS2,EX,EX,EX,NON,,3.82,3.79,2.36,61.9,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,0.00%,276,1312.86,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3bc60c9f-b422-448d-92b6-91aaa4aa80e0.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19093177.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12894,LD19093216,2337776882,ROUND,0.23,E,VVS2,EX,EX,VG,NON,,3.92,3.88,2.45,62.9,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-10.00%,351,1525.39,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cb6a062d-5518-4d21-b240-56bc08218209.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19093216.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12895,11330,2354302659,ROUND,0.76,D,IF,EX,EX,EX,NON,,5.88,5.92,3.6,61,56,None,GIA,MED,100%,,,,SHINE JEWELS,-24.19%,4961,6527.24,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354302659.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
12896,501561,7348551579,PEAR,1,K,SI2,-,VG,VG,MED,Blue,8.51,5.72,3.45,60.4,63,NON,GIA,MED to ETK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-30.76%,1845,1845.16,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12897,702484,7348443868,ROUND,1.11,H,SI2,EX,EX,EX,NON,,6.67,6.66,4.09,61.4,57,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-21.66%,4724,4255.88,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12898,LD18101090,1317461093,ROUND,0.23,F,VS1,EX,EX,EX,NON,,3.9,3.93,2.46,62.8,56,NON,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,-15.00%,302,1311.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a79eb085-4f88-401b-847c-77811513a246.jpg,https://certifiedstone.info/certificate/LD18101090.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12899,AND12475,6351076807,ROUND,0.35,E,SI1,EX,EX,EX,NON,,4.48,4.5,2.82,62.8,56,None,GIA,MED to STK,,,,,AN Diamonds,-38.10%,442,1261.83,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351076807.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
12900,637014,7348683938,ROUND,0.3,H,VS2,EX,EX,EX,NON,,4.36,4.34,2.65,60.9,58,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-19.49%,465,1549.13,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12901,LD18104779,2314461606,ROUND,0.21,F,VVS2,EX,VG,EX,NON,,3.8,3.81,2.36,62,58,NON,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,-12.00%,270,1286.81,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8ecc8aa8-8c7d-4de7-9f5c-9ab3f6e6a2fd.jpg,https://certifiedstone.info/certificate/LD18104779.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12902,LD19127992,5343485696,PEAR,0.51,E,SI1,-,EX,VG,NON,,6.72,4.45,2.77,62.2,60,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,675,1323.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e29d9fd8-a58c-4657-a84a-408be9a0eb06.jpg,https://certifiedstone.info/certificate/LD19127992.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12903,9701,1206740798,ROUND,0.73,D,VVS1,EX,VG,VG,NON,,5.87,5.84,3.5,59.8,59,NON,GIA,MED to STK,100%,,,,SHINE JEWELS,9.33%,5317,7283.81,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/11/18/1206740798.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
12904,578356,1343809671,PRINCESS,0.7,I,VS1,-,EX,VG,VST,Blue,5.08,4.89,3.48,71.3,73,NON,GIA,STK to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-28.07%,1394,1990.71,,,,,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12905,987491,1259321170,ROUND,0.24,D,VS1,EX,EX,EX,MED,Blue,4,3.98,2.46,61.6,58,NON,GIA,THN to MED,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-3.76%,351,1462.71,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12906,LD19100358,2336827253,ROUND,0.23,E,IF,EX,EX,EX,NON,,3.94,3.92,2.45,62.4,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,13.00%,433,1881.96,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/f76d1323-b1ea-46e5-b2f2-68cf95dbcb4d.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19100358.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12907,DY06629466690,1348478514,ROUND,0.53,F,VVS1,EX,EX,EX,NON,,5.2,5.24,3.17,60.7,61,None,GIA,STK,100%,,,,China Star ,-36.40%,1451,2737.98,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348478514.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
12908,CH16820156286,7356330345,ROUND,0.4,I,VS1,EX,EX,EX,MED,Blue,4.72,4.74,2.95,62.4,57,None,GIA,MED to STK,100%,,,,China Star ,-46.36%,459,1147.8,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356330345.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
12909,LD19094975,6332826273,PEAR,0.7,D,VS2,-,VG,VG,NON,,7.59,5.06,3.02,59.7,57,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-38.00%,1868,2669.1,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0OTc1,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/dacec1a4-2ce4-43d4-9603-b1cf1a00f549.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332826273.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12910,LD19094549,7331814994,ROUND,0.21,D,VVS1,VG,EX,EX,NON,,3.8,3.82,2.38,62.5,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,3.00%,311,1481.86,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/592a4443-265b-437b-811d-5ed5b99fece4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7331814994.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12911,LD19094733,5336813890,PEAR,0.5,D,VS2,-,VG,VG,NON,,6.72,4.43,2.79,63,61,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-40.00%,870,1740,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0NzMz,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/49814dc1-077f-467e-9b89-00245cefcc71.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19094733.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12912,LD18104628,6302967059,ROUND,2.01,D,SI1,EX,EX,EX,NON,,8.01,8.04,5.05,62.8,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-39.91%,17663,8787.63,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5d3c0000-628c-4ca6-8d96-ddb8fbcf01d5.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6302967059.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12913,FS17082416966,7358228698,ROUND,0.3,H,VS2,EX,EX,VG,NON,,4.25,4.28,2.68,62.8,55,None,GIA,MED to STK,,,,,China Star ,-34.88%,382,1272.17,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358228698.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
12914,349545,1353068126,ROUND,0.42,H,VS2,EX,EX,EX,NON,,4.79,4.8,2.98,62.1,56,None,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.28%,707,1682.64,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353068126.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12915,LD19094741,2336814161,ROUND,0.29,E,VVS1,EX,EX,EX,NON,,4.25,4.23,2.65,62.6,56,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,19.00%,565,1947.97,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2f6fa2f9-5e42-4a4a-abab-48fec7946c21.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19094741.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12916,11477,6351413384,ROUND,0.5,D,IF,EX,EX,EX,NON,,5.16,5.19,3.08,59.5,62,None,GIA,THN to STK,100%,,,,SHINE JEWELS,-19.84%,2629,5258.5,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWEtaW1nLmtnaXJkaGFybGFsLmNvbS9kbmEuYXNweD9zdG9uZWlkPU9TU04tMDUyOTM=,128,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351413384.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
12917,LD20010160,1345510659,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.12,4.1,2.53,61.5,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,431,1658.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/21e6dd31-a3ab-4dde-b10f-16062ab20490.jpg,https://certifiedstone.info/certificate/LD20010160.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12918,968673,1359102509,ROUND,0.38,H,SI2,EX,EX,EX,NON,,4.61,4.63,2.88,62.3,57,None,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-20.59%,483,1270.08,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359102509.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12919,LD19065802,6331090752,PEAR,0.72,D,SI2,-,VG,VG,NON,,7.59,4.95,3.11,62.9,60,None,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-44.00%,1323,1836.81,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDY1ODAy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/78f895a1-39ed-4743-a314-b859d00a135d.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6331090752.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12920,LD19100475,6332839648,ROUND,0.23,F,VS1,EX,EX,EX,NON,,3.88,3.89,2.45,63.1,56,None,GIA,THN to STK,100%,Not brown,Not green,Not milky,Laxmi,-5.00%,334,1450.96,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/9ac970eb-af01-4e45-8d70-ad99019f0f3b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332839648.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12921,LD19094369,6332815038,EMERALD,0.6,E,SI1,-,EX,EX,FNT,,5.71,3.98,2.74,68.8,69,None,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-40.00%,858,1430,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0MzY5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/020f2df9-e3b3-4960-ab14-22c4377cd946.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332815038.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12922,295192,2256906210,ROUND,0.3,D,VS2,EX,EX,VG,FNT,,4.34,4.33,2.63,60.7,59,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-25.96%,519,1728.87,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12923,282830,2264069607,ROUND,1,D,VVS2,VG,EX,EX,STG,Blue,6.33,6.31,3.97,62.8,59,NON,GIA,MED to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-43.57%,7260,7259.98,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12924,LD19100355,7338827244,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.03,4.04,2.49,61.7,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/56b96e37-3421-404a-a033-30276196c799.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7338827244.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12925,LD19094311,6331815290,PEAR,0.7,D,SI2,-,EX,VG,NON,,7.5,4.95,3.19,64.5,60,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-46.00%,1240,1771.2,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDk0MzEx,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/84dc7ae1-02e1-40d5-9646-3f1d66a1e423.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6331815290.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12926,LD20023321,5343990140,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.07,4.05,2.45,60.4,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.84,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12927,LD19100571,2336838150,ROUND,0.23,D,SI1,EX,EX,EX,NON,,3.93,3.95,2.41,61.1,60,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,20.00%,295,1282.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2336838150.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12928,LD20023321,5343990140,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.07,4.05,2.45,60.4,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.84,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12929,LD19100587,1339838197,PEAR,0.5,E,VS2,-,VG,VG,MED,Blue,6.43,4.28,2.88,67.3,56,None,GIA,VTK to ETK,100%,Not brown,Not green,Not milky,Laxmi,-50.00%,680,1360,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTAwNTg3,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/5b6a381e-0d64-4711-a17e-b6ef93c323c7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1339838197.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12930,LD19100686,2337839653,ROUND,0.26,E,VVS2,EX,EX,EX,FNT,,4.06,4.08,2.54,62.3,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,0.00%,433,1665.35,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ea424efc-8b98-4403-9140-0d48e9d4a8ee.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2337839653.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12931,LD19101032,6332840173,ROUND,0.23,D,VVS1,EX,EX,EX,NON,,3.89,3.92,2.44,62.5,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,13.00%,433,1881.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a6ced055-3cac-417a-8b3c-73cdb12ecbad.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332840173.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12932,LD19101031,6332840081,ROUND,0.23,E,VVS1,EX,EX,EX,NON,,3.93,3.94,2.44,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-1.00%,383,1665,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bdeecda3-a1e0-4097-93a4-679ca9cef9ec.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6332840081.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12933,372452,2344931860,ROUND,0.26,E,VVS2,EX,EX,EX,NON,,4.11,4.13,2.5,60.6,58,None,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,7.69%,464,1784.62,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2344931860.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
12934,HK1436484,2203901781,ROUND,0.3,E,VS2,EX,VG,EX,FNT,,4.28,4.26,2.66,62.2,56,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,-43.43%,386,1288,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e96db278-450e-4c24-be19-3b90aedceb2c.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
12935,LD19127961,2346485345,ROUND,0.2,E,VVS2,EX,EX,EX,FNT,,3.74,3.72,2.32,62.3,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,0.00%,290,1450,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4a8f8fc0-6e05-40ba-8af0-05f5855f4d27.jpg,https://certifiedstone.info/certificate/LD19127961.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12936,LD19101055,7333838392,ROUND,0.27,D,VVS2,EX,EX,EX,FNT,,4.13,4.15,2.57,62.1,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,9.00%,486,1800.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b143b245-8b97-4e5f-999e-5b710fd33e7e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7333838392.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12937,HK1436648,2205915195,ROUND,0.3,F,VS1,EX,EX,EX,FNT,,4.29,4.3,2.66,61.9,56,None,GIA,MED,100%,,,Not milky,Hari Krishna,-36.80%,428,1427.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2205915195.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
12938,LD19100832,1335872972,PEAR,0.8,H,VVS1,-,EX,VG,FNT,,7.72,5.12,3.26,63.6,57,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-33.00%,2033,2540.98,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTAwODMy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/3da1aaff-9c70-45c6-b817-af51e03d31ae.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19100832.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12939,LD19101169,5336853477,ROUND,0.23,F,VVS1,EX,EX,EX,NON,,3.94,3.92,2.44,62,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,7.00%,411,1789,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c655f00c-92a1-4d53-be5a-9cae333aa986.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19101169.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
12940,327474,2347815449,PRINCESS,0.58,D,VVS1,-,EX,VG,FNT,,4.43,4.43,3.53,79.8,65,NON,GIA,VTK to ETK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-31.33%,1429,2463.48,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
