id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
28922,RLD20019950,2346777632,ROUND,0.56,E,VVS1,EX,EX,EX,NON,,5.27,5.26,3.29,62.5,56,NON,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,-35.00%,1716,3064.75,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPVJMRDIwMDE5OTUw,32,https://nivoda-images.s3.eu-west-2.amazonaws.com/e6109ad5-b20c-4714-8085-5c48746aaf40.jpg,https://certifiedstone.info/certificate/LD20019950.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
28923,YZ06108868264,2346410571,ROUND,0.41,E,SI1,VG,VG,VG,NON,,4.65,4.62,2.97,64,57,NON,GIA,THN to THK,90%,,,Not milky,China Star ,-47.31%,505,1232.34,,,,https://dia-img.kgirdharlal.com/lab.aspx?lab=GIA&reportid=2346410571,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28924,G129-134466,6341797600,ROUND,0.54,I,SI1,EX,EX,EX,FNT,,5.25,5.27,3.18,60.5,60,None,GIA,MED to STK,90%,Not brown,,,Shivam Jewels,-38.72%,857,1587.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0c42b890-aaec-4a32-ae29-81e6b3d608ee.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341797600.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28925,G422-134983,2347957568,ROUND,0.65,I,VS1,EX,EX,EX,FNT,,5.49,5.51,3.48,63.3,57,None,GIA,MED to STK,100%,Not brown,,,Shivam Jewels,-37.14%,1174,1806.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/88d7e15e-f80b-40d2-b1e7-ebc3c460593a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347957568.pdf,,,,HK,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28926,LD19108189,7346017953,ROUND,0.4,I,VVS1,VG,EX,EX,NON,,4.63,4.6,2.97,64.2,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,514,1285,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4MTg5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/39a5eb55-96d1-416b-a418-cfe8dcb1f56d.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108189.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28927,LD19127469,2346468846,ROUND,0.2,F,VS1,EX,EX,EX,NON,,3.77,3.78,2.35,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,4.00%,269,1346.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c0ac9cb8-a476-498e-a81f-bb69e7e1d930.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346468846.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28928,LD19126513,1349450887,ROUND,0.41,F,IF,EX,EX,EX,FNT,,4.78,4.75,2.97,62.3,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-39.00%,855,2086.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e7f5d210-8911-440e-b645-10b9b0294fb2.jpg,https://certifiedstone.info/certificate/LD19126513.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28929,QT06630205943,2346673476,ROUND,0.4,J,VS1,EX,EX,VG,NON,,4.67,4.7,2.94,62.8,56,None,GIA,THN to STK,100%,,,,China Star ,-39.73%,464,1159.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346673476.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28930,OQ06172256428,2346700993,ROUND,0.51,D,SI1,VG,VG,VG,FNT,,5.24,5.16,3.07,59,61,NON,GIA,MED to THK,,,,,China Star ,-54.89%,812,1592.57,,,,https://dia-img.kgirdharlal.com/lab.aspx?lab=GIA&reportid=2346700993,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28931,G440-140323,6352274572,ROUND,0.52,I,SI2,EX,EX,EX,NON,,5.13,5.16,3.22,62.7,56,None,GIA,THN to STK,80%,Not brown,,,Shivam Jewels,-36.62%,722,1388.67,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/22f5e63a-4538-4176-b171-d3b494757aa6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352274572.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28932,G451-140814,7351340055,ROUND,0.52,I,SI1,EX,EX,EX,NON,,5.16,5.19,3.17,61.2,61,None,GIA,MED to STK,95%,Not brown,,,Shivam Jewels,-33.00%,901,1732.69,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351340055.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28933,LD20019953,1343778496,ROUND,0.61,E,VVS2,EX,EX,EX,NON,,5.46,5.43,3.37,61.9,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-28.00%,1891,3099.61,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d17c8737-d26c-4536-bda8-0ed2fb960057.jpg,https://certifiedstone.info/certificate/LD20019953.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28934,WG17020976878,2346663681,ROUND,0.4,H,VS2,VG,VG,VG,STG,Blue,4.74,4.76,2.83,59.6,62,None,GIA,STK to THK,,,,,China Star ,-47.32%,473,1181.27,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346663681.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28935,CE17015364459,2346723671,ROUND,1,E,SI2,EX,EX,EX,MED,Blue,6.33,6.39,3.95,62.2,58,None,GIA,MED to STK,,,,,China Star ,-49.41%,3215,3214.99,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346723671.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28936,LD19126868,2348460723,ROUND,0.33,H,VVS2,EX,EX,EX,NON,,4.5,4.48,2.72,60.6,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-34.50%,462,1400.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8b886b9d-492c-46fd-bbad-2daffce78cb7.jpg,https://certifiedstone.info/certificate/LD19126868.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28937,LD19127472,1348468886,ROUND,0.26,F,VVS1,EX,EX,EX,NON,,4.08,4.09,2.54,62.2,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,10.00%,473,1820.46,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7813546d-134e-4c74-a217-5db2d3e236db.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348468886.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28938,LD20029246,1353132954,ROUND,1.04,I,SI2,EX,EX,EX,NON,,6.41,6.46,4.05,63,55,None,GIA,MED to STK,90%,Light Brown,Not green,Not milky,Laxmi,-41.20%,3071,2953.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ade78178-6cf6-4496-ae19-dd67e0fffe7b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353132954.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28939,G421-135021,7348869225,ROUND,1.01,I,SI1,EX,EX,EX,NON,,6.48,6.52,3.89,59.8,59,None,GIA,MED to STK,90%,Not brown,,,Shivam Jewels,-37.31%,3764,3726.92,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d2fdedb1-44a0-4aaa-afe8-2e1983150f07.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7348869225.pdf,,,,HK,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28940,VU13172647737,2346717739,ROUND,0.3,E,VVS2,GD,VG,GD,FNT,,4.35,4.27,2.55,59.1,62,NON,GIA,STK to VTK,100%,,,,China Star ,-49.08%,397,1322.07,,,,https://1210295089.rsc.cdn77.org/Certificates/2346717739.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28941,G168-139353,6351236567,ROUND,2.01,I,VS1,EX,EX,EX,NON,,8.06,8.1,4.96,61.4,60,None,GIA,MED to STK,100%,,,,Shivam Jewels,-38.00%,13235,6584.63,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bb69e176-dab1-4927-8d39-d018998ae5c6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351236567.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28942,LD19108189,7346017953,ROUND,0.4,I,VVS1,VG,EX,EX,NON,,4.63,4.6,2.97,64.2,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,514,1285,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4MTg5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/39a5eb55-96d1-416b-a418-cfe8dcb1f56d.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108189.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28943,LD19127469,2346468846,ROUND,0.2,F,VS1,EX,EX,EX,NON,,3.77,3.78,2.35,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,4.00%,269,1346.05,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c0ac9cb8-a476-498e-a81f-bb69e7e1d930.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346468846.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28944,LD19126513,1349450887,ROUND,0.41,F,IF,EX,EX,EX,FNT,,4.78,4.75,2.97,62.3,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-39.00%,855,2086.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e7f5d210-8911-440e-b645-10b9b0294fb2.jpg,https://certifiedstone.info/certificate/LD19126513.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28945,QT06630205943,2346673476,ROUND,0.4,J,VS1,EX,EX,VG,NON,,4.67,4.7,2.94,62.8,56,None,GIA,THN to STK,100%,,,,China Star ,-39.73%,464,1159.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346673476.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28946,OQ06172256428,2346700993,ROUND,0.51,D,SI1,VG,VG,VG,FNT,,5.24,5.16,3.07,59,61,NON,GIA,MED to THK,,,,,China Star ,-54.89%,812,1592.57,,,,https://dia-img.kgirdharlal.com/lab.aspx?lab=GIA&reportid=2346700993,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28947,LD19108699,6342017778,ROUND,0.28,E,VS1,EX,EX,EX,NON,,4.25,4.23,2.54,59.9,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,5.00%,439,1566.68,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0b909935-c1bd-4093-a2f9-50478e219feb.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108699.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28948,PD18057577533,2347484782,ROUND,0.42,E,VVS2,EX,EX,EX,NON,,4.79,4.75,2.98,62.6,56,NON,GIA,MED to STK,100%,,,,China Star ,-37.70%,815,1940.43,,,,,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28949,UL07740421011,2347497492,ROUND,0.5,H,SI1,VG,EX,VG,NON,,5,5.06,3.15,62.7,62,None,GIA,STK to THK,,,,,China Star ,-47.26%,795,1589.46,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347497492.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28950,YK07740415375,2347431589,ROUND,0.4,F,SI1,EX,EX,EX,FNT,,4.7,4.73,2.95,62.5,57,None,GIA,THN to MED,,,,,China Star ,-41.41%,522,1305.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8c62bf99-1215-4f7f-b11d-2e644cbb29b2.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347431589.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28951,LD19125608,2347425027,MARQUISE,0.5,D,SI1,-,G,VG,NON,,7.63,4.14,2.63,63.7,56,None,GIA,STK to ETK,100%,Not brown,Not green,Not milky,Laxmi,-46.00%,705,1410,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/47ec5e78-1094-4b7c-9110-a193943bf122.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347425027.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28952,LD20030815,7358176137,PEAR,1.27,I,SI2,-,EX,VG,FNT,,9.28,6.12,3.81,62.4,57,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-30.18%,3454,2719.49,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/78624ecc-7ebc-4ec4-968c-c41d40291731.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358176137.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28953,LD20028433,5356132021,ROUND,1.12,H,VS2,EX,EX,EX,NON,,6.56,6.6,4.12,62.6,58,None,GIA,MED to STK,100%,,,Not milky,Laxmi,-41.20%,4793,4279.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/239abbc7-fbd9-45a6-b006-ae7be6d2401e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356132021.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28954,LD19127525,6342485817,ROUND,0.22,E,VS1,EX,EX,EX,NON,,3.87,3.89,2.41,61.9,57,None,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,9.00%,306,1389.82,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3347f897-d833-4a68-b24a-0f2bfa70b6f0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342485817.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28955,LD200110709,1347815620,ROUND,0.31,I,IF,EX,EX,EX,NON,,4.35,4.37,2.7,62,59,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-42.00%,408,1314.77,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/63ddb16f-6be3-42f6-942f-8025c21cd6e5.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1347815620.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28956,HK1435654,6204896388,ROUND,0.57,H,VVS1,EX,EX,EX,FNT,,5.33,5.3,3.31,62.2,58,NON,GIA,MED,100%,,,Not milky,Hari Krishna,-43.82%,1119,1962.79,,,,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
28957,LD20030527,2356161344,EMERALD,0.95,I,IF,-,EX,VG,NON,,6.39,4.73,3.22,68,61,None,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-48.13%,2222,2339.12,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/54c3475f-6d85-4bcc-b775-5b86e3060651.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356161344.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28958,OI07779804411,2347726312,ROUND,0.4,E,SI1,VG,EX,VG,NON,,4.57,4.64,2.98,64.8,55,None,GIA,MED to THK,,,,,China Star ,-44.71%,517,1291.37,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b27ea99f-5600-4c66-9253-582410bbe864.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347726312.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28959,WT07779804900,2347664972,ROUND,0.5,F,VS1,EX,EX,EX,FNT,,5.07,5.11,3.12,61.3,59,None,GIA,THN to MED,100%,,,,China Star ,-42.77%,1089,2177.52,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347664972.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28960,LD19127889,7343485896,ROUND,0.3,I,VVS2,EX,EX,EX,NON,,4.3,4.28,2.66,62.1,55,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-44.50%,346,1154.5,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/8ac64bf8-589b-46ff-9438-7fcd6ac66f93.jpg,https://certifiedstone.info/certificate/LD19127889.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28961,LD19127173,6342469535,ROUND,0.45,H,VVS1,VG,VG,VG,NON,,4.83,4.79,3.1,64.4,57,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,-32.05%,764,1697.47,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ea189468-0a51-409d-bd31-a93a997eed31.jpg,https://certifiedstone.info/certificate/LD19127173.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28962,LD19127183,7341469279,ROUND,0.24,D,VVS2,EX,EX,EX,NON,,4.01,4.03,2.47,61.4,58,None,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,2.01%,409,1706.08,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c5683274-a775-4834-9dc1-898ec9f1bcd7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7341469279.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28963,OI17020980340,2347678184,ROUND,0.7,F,SI2,G,EX,G,FNT,,5.34,5.46,3.63,67.2,56,None,GIA,THK to VTK,,,,,China Star ,-52.79%,1121,1600.79,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347678184.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28964,LD20028461,2357133609,ROUND,1,F,VS1,VG,EX,VG,STG,Blue,6.43,6.49,3.83,59.3,65,None,GIA,MED to THK,100%,,,Not milky,Laxmi,-51.98%,4627,4626.73,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/685af75f-54ae-48d4-a2c5-8d76f78600e2.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357133609.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28965,G157-138512,2354161457,ROUND,0.8,I,VVS1,EX,EX,VG,FNT,,6,6.05,3.59,59.5,62,None,GIA,MED to STK,100%,Not brown,,,Shivam Jewels,-28.00%,2244,2804.4,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9zandvcmxkaW1nLmF6dXJlZWRnZS5uZXQvc2ppbWcvaW1hZ2VzL1Zpc2lvbjM2MC5odG1sP2Q9RzE1Ny0xMzg1MTI=,256,https://nivoda-images.s3.eu-west-2.amazonaws.com/288f3905-c48e-4457-96dc-9412a1f47fd6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354161457.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
28966,LD19108335,2346018169,ROUND,0.45,F,VS1,VG,EX,EX,NON,,4.83,4.79,3.08,64.1,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-31.50%,831,1847.67,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4MzM1,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/94583a0c-27d7-48b4-ace0-8076896e761b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108335.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28967,LD19127355,7342467945,ROUND,0.3,E,VVS1,EX,EX,EX,NON,,4.31,4.28,2.67,62.2,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-31.00%,568,1894,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e6c40195-d1c4-4a78-aab8-135889e4d4d1.jpg,https://certifiedstone.info/certificate/LD19127355.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28968,UX07779809929,2347624844,ROUND,0.4,J,VS1,EX,VG,EX,NON,,4.66,4.69,2.93,62.6,58,None,GIA,MED to STK,100%,,,,China Star ,-40.68%,457,1142.75,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347624844.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28969,LD20019289,1345769107,ROUND,0.33,F,VVS2,EX,EX,EX,FNT,,4.41,4.43,2.73,61.8,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-42.00%,470,1424.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/9592a1ad-c7a8-48e7-b96c-ce1a3b78a860.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1345769107.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28970,LD19108335,2346018169,ROUND,0.45,F,VS1,VG,EX,EX,NON,,4.83,4.79,3.08,64.1,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-31.50%,831,1847.67,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4MzM1,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/94583a0c-27d7-48b4-ace0-8076896e761b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108335.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28971,LDN19047259,7341458625,ROUND,0.24,F,VVS2,EX,EX,VG,NON,,4.04,4,2.48,61.6,57,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,-7.00%,376,1566.46,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/a80a03e6-eaad-45c0-bf0b-05752ab8e370.jpg,-,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28972,LD20050056,6352405206,ROUND,0.6,E,VS2,VG,EX,VG,MED,Blue,5.41,5.43,3.32,61.1,62,None,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-43.00%,1262,2103.3,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/573c5523-e97a-4702-b864-10d2bd3f50f2.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352405206.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28973,315C-13-A,2334884134,ROUND,0.6,J,SI1,VG,EX,VG,MED,Blue,5.26,5.32,3.4,64.4,56,None,GIA,MED to THK,,,,,Paladiya Brothers & co,-42.00%,796,1326,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2334884134.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
28974,241-23A,1359170758,ROUND,1,K,I1,EX,EX,EX,FNT,,6.33,6.37,3.98,62.7,57,None,GIA,STK,,,,Not milky,SHREE RAMDOOT GEMS LLP,-27.75%,2148,2147.63,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1359170758.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
28975,LD19108377,5343016286,ROUND,0.51,I,IF,EX,EX,EX,NON,,5.18,5.17,3.09,59.6,62,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-38.50%,1034,2026.82,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTA4Mzc3,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/77676376-ab5c-4099-ad66-b6d3d0b7b30c.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19108377.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28976,LD200110008,6342789672,PEAR,0.62,D,VS2,-,EX,VG,MED,Blue,7.41,4.84,2.98,61.4,56,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,-38.00%,1106,1784.39,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6290507b-dcbd-4d10-bad3-c07bfa5ffb47.jpg,https://certifiedstone.info/certificate/LD200110008.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28977,LD20031934,6351253713,PRINCESS,0.7,H,VVS2,-,EX,EX,NON,,4.63,4.61,3.6,78,72,None,GIA,MED to VTK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,1342,1916.76,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE5MzQ=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/e2fa8bf1-45c1-4049-8dfd-bfbef9d2ce3b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351253713.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28978,LD20025942,2357032658,ROUND,0.25,F,VS1,EX,EX,EX,NON,,4.05,4.06,2.51,61.9,58,None,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,2.00%,384,1537.8,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357032658.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
28979,QE13115202069,2347690055,ROUND,0.3,D,SI1,GD,VG,GD,FNT,,4.22,4.19,2.73,65,56,NON,GIA,STK to VTK,,,,,China Star ,-48.82%,337,1123.6,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/61de5a1c-419a-49d3-a240-db2efde77676.jpg,https://1210295089.rsc.cdn77.org/Certificates/2347690055.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
28980,LD191010039,6342054238,ROUND,0.61,E,VS1,VG,VG,EX,NON,,5.33,5.3,3.4,64,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-40.00%,1463,2398.51,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTAxMDAzOQ==,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/a096d4aa-bfd4-4a68-b0f5-eb34d38baba3.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD191010039.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
